id,network,name,state,lat,lon,elevation
19208,rr,Utzenfeld,Baden-Württemberg,47.821,7.8969,670
19209,rr,Udler,Rheinland-Pfalz,50.1346,6.853,472
19225,rr,Fladungen-Leubach,Bayern,50.5352,10.0966,560
19227,rr,Ditfurt,Sachsen-Anhalt,51.8335,11.209,106
19238,rr,Simbach am Inn-Grub,Bayern,48.2981,12.9586,460
19243,kl,Föhr,Schleswig-Holstein,54.6831,8.4721,8
19244,rr,Hornbach/Südwestpfalz,Rheinland-Pfalz,49.1939,7.3714,300
19270,rr,Bleßberg,Thüringen,50.4465,11.006,865
19271,rr,"Brückenau, Bad-Staatsbad",Bayern,50.2996,9.7436,280
19275,rr,Nordhalben-Mauthaus,Bayern,50.3636,11.4917,455
19279,rr,Hessisch Lichtenau-Velmeden,Hessen,51.2139,9.7929,378
19289,rr,Hannover (Kleingartenverein Farrelheide),Niedersachsen,52.4295,9.8227,54
19299,rr,Speichersdorf,Bayern,49.8713,11.7883,463
19302,rr,Pyrbaum-Rengersricht,Bayern,49.2754,11.305,426
19305,rr,Schönthal-Öd,Bayern,49.3218,12.5873,562
19306,rr,Dörentrup-Humfeld,Nordrhein-Westfalen,52.0249,9.0454,138
19309,rr,Kevelaer-Kervenheim,Nordrhein-Westfalen,51.6369,6.2865,20
19319,rr,Anschau,Rheinland-Pfalz,50.2891,7.0888,340
19323,rr,Zettlitz-Methau,Sachsen,51.0826,12.8519,276
19324,rr,Crimmitschau-Blankenhain,Sachsen,50.8025,12.2864,352
19325,rr,Sankt Goar-Biebernheim,Rheinland-Pfalz,50.1482,7.7045,220
19326,rr,Boxberg-Reichwalde,Sachsen,51.3766,14.6557,136
19327,rr,Klipphausen-Reichenbach,Sachsen,51.1221,13.4975,222
19328,rr,Elsterheide-Bergen,Sachsen,51.4625,14.2317,116
19329,rr,Salzwedel-Tylsen,Sachsen-Anhalt,52.8192,11.0274,30
19332,rr,Fichtenau-Großenhub,Baden-Württemberg,49.088,10.1691,512
19361,rr,Frankenblick-Rauenstein,Thüringen,50.4159,11.0437,540
19362,rr,Neuhaus-Steinheid (Thür.),Thüringen,50.4602,11.0858,720
19363,rr,Treuchtlingen,Bayern,48.9532,10.9135,409
19366,rr,Annweiler am Trifels-Stein,Rheinland-Pfalz,49.1505,7.9174,242
19367,rr,Annweiler am Trifels/Pfalz,Rheinland-Pfalz,49.2133,7.98,174
19407,rr,Lenggries-Vorderriss,Bayern,47.559,11.4368,781
19411,rr,Jachenau/Tölzer Land,Bayern,47.6075,11.4205,825
19414,rr,Ochtrup (Süd),Nordrhein-Westfalen,52.189,7.1962,51
19415,rr,Ochtrup (West),Nordrhein-Westfalen,52.1948,7.1056,43
19424,rr,Eschweiler-Kinzweiler,Nordrhein-Westfalen,50.8478,6.2234,163
19426,rr,Mittenwald/Isartal,Bayern,47.4433,11.2708,910
19434,rr,Boppard-Oppenhausen,Rheinland-Pfalz,50.2028,7.4835,325
19436,rr,"Brambach, Bad-Hohendorf",Sachsen,50.2073,12.3003,631
19492,rr,Mainleus-Veitlahm,Bayern,50.1185,11.3912,408
19503,rr,Eisenschmitt/Salm,Rheinland-Pfalz,50.082,6.6985,375
19524,rr,Wershofen (Flugplatz),Rheinland-Pfalz,50.4508,6.7825,480
19542,rr,Kelberg/Eifel,Rheinland-Pfalz,50.291,6.9128,495
19574,rr,Daxweiler,Rheinland-Pfalz,49.9799,7.7683,472
19575,rr,Dümpelfeld,Rheinland-Pfalz,50.4411,6.9261,318
19578,rr,Pölchow,Mecklenburg-Vorpommern,54.0081,12.0971,42
19603,rr,Offenbach an der Queich,Rheinland-Pfalz,49.2064,8.2149,126
19636,rr,Wandlitz-Schönwalde,Brandenburg,52.6728,13.4396,56
19723,rr,Weilerbach,Rheinland-Pfalz,49.4966,7.658,220
19751,rr,Oy-Mittelberg/Grüntensee,Bayern,47.6203,10.4601,869
19768,rr,Kirchheimbolanden/Pfalz,Rheinland-Pfalz,49.6672,8.0228,235
19777,rr,Gerolstein-Üxheim,Rheinland-Pfalz,50.3397,6.7611,420
19782,rr,Vordereifel-Virneburg,Rheinland-Pfalz,50.3489,7.0778,429
19797,rr,Dahn,Rheinland-Pfalz,49.1421,7.7803,203
19806,rr,Ormont,Rheinland-Pfalz,50.3289,6.4402,549
19816,rr,Göllheim/Pfalz,Rheinland-Pfalz,49.5989,8.0367,223
19817,rr,Obermoschel,Rheinland-Pfalz,49.7264,7.7761,206
19833,rr,Neuss (Am Blankenwasser),Nordrhein-Westfalen,51.1539,6.759,40
19834,rr,Neuss (Kläranlage Ost),Nordrhein-Westfalen,51.205,6.7193,41
19835,rr,Neuss (Kläranlage Süd),Nordrhein-Westfalen,51.1664,6.7075,39
19836,rr,Neuss (Mühlenbachstraße),Nordrhein-Westfalen,51.2284,6.6573,39
19837,rr,Neuss (Raiffeisenstraße),Nordrhein-Westfalen,51.132,6.7348,40
19838,rr,Neuss (Sportplatz Holzheim),Nordrhein-Westfalen,51.1592,6.6767,45
19839,rr,Neuss (Steinhausstraße),Nordrhein-Westfalen,51.2054,6.6668,38
19849,rr,Schönborn,Rheinland-Pfalz,50.3036,7.9923,320
19851,rr,Hohenleimbach,Rheinland-Pfalz,50.4111,7.043,576
19852,rr,Mainz (Lennebergwald),Rheinland-Pfalz,50.008,8.154,106
19856,kl,Schönau am Königssee,Bayern,47.6134,12.9819,625
19897,rr,Berlin-Friedrichshain-Nord,Berlin,52.504,13.455,37
19898,rr,Berlin-Halensee,Berlin,52.497,13.282,39
19912,kl,Bichl,Bayern,47.7147,11.4166,630
19995,rr,Süsel-Kesdorf,Schleswig-Holstein,54.0659,10.6502,40
20003,rr,Beuron-Langenbrunn,Baden-Württemberg,48.0764,9.0221,607
20040,rr,Wendelsheim,Rheinland-Pfalz,49.7649,8,166
20041,rr,Hagen-Altenhagen,Nordrhein-Westfalen,51.3784,7.47,137
20042,rr,Hagen-Bathey,Nordrhein-Westfalen,51.4121,7.4736,104
20043,rr,Hagen-Bölling,Nordrhein-Westfalen,51.2926,7.5687,436
20044,rr,Hagen-Delstern,Nordrhein-Westfalen,51.3469,7.5107,150
20045,rr,Hagen Hof-Wahl (Flugplatz),Nordrhein-Westfalen,51.3077,7.4284,397
20046,rr,Hagen-Geweke,Nordrhein-Westfalen,51.3631,7.419,231
20047,rr,Hagen-Haspe/Ennepe,Nordrhein-Westfalen,51.3444,7.4118,127
20048,rr,Hagen-Hengstey,Nordrhein-Westfalen,51.3951,7.451,94
20049,rr,Hagen-Nahmer,Nordrhein-Westfalen,51.3403,7.5732,140
20051,rr,Hagen-Rummenohl/Volmetal,Nordrhein-Westfalen,51.2819,7.5309,176
20052,rr,Hagen-Werdringen,Nordrhein-Westfalen,51.3869,7.4119,96
20074,rr,Hamm-Pelkum,Nordrhein-Westfalen,51.6266,7.759,69
20075,rr,Ense-Bittingen,Nordrhein-Westfalen,51.5061,8.0266,235
20076,rr,Baudenbach,Bayern,49.6263,10.5369,302
20098,kl,Seebach (Nationalpark Schwarzwald),Baden-Württemberg,48.5651,8.2284,1019
20107,rr,Wittlich-Bergweiler,Rheinland-Pfalz,49.9687,6.8272,311
20108,rr,Mönchengladbach-Schelsen,Nordrhein-Westfalen,51.1543,6.5049,56
20189,rr,Reit im Winkl (Kaiserweg),Bayern,47.6759,12.47,687
20191,rr,Sebnitz-Hinterhermsdorf,Sachsen,50.9238,14.357,375
20278,kl,Zugspitze_Plattform,Bayern,47.421,10.9848,2956
20323,rr,Bechhofen/Pfalz,Rheinland-Pfalz,49.3508,7.4082,288
